,timestamp,idp
8,1519329600,61.38
16,1519333200,60.1
14,1519336800,59.35
22,1519340400,56.29
12,1519344000,61.22
3,1519347600,46.44
1,1519351200,46.1
2,1519354800,45.94
3,1519358400,45.2
4,1519362000,44.84
1,1519365600,45.62
9,1519369200,51.4
7,1519372800,61.66
11,1519376400,62.47
9,1519380000,61.88
10,1519383600,59.88
14,1519387200,60.96
1,1519390800,62.19
9,1519394400,60.57
3,1519398000,61.69
18,1519401600,60.97
5,1519405200,61.32
20,1519408800,60.74
18,1519412400,61.87
4,1519416000,65.56
5,1519419600,66.39
6,1519423200,65.3
11,1519426800,62.69
23,1519430400,62.93
0,1519434000,62.57
1,1519437600,62.44
2,1519441200,60.0
3,1519444800,55.36
4,1519448400,52.75
1,1519452000,52.0
9,1519455600,54.91
0,1519459200,59.0
1,1519462800,55.53
12,1519466400,60.25
6,1519470000,62.0
4,1519473600,62.5
12,1519477200,61.84
13,1519480800,61.05
17,1519484400,61.01
18,1519488000,60.51
16,1519491600,58.68
10,1519495200,59.45
14,1519498800,62.44
4,1519502400,67.48
13,1519506000,65.09
21,1519509600,64.44
25,1519513200,63.26
16,1519516800,55.68
3,1519520400,62.78
1,1519524000,61.47
2,1519527600,59.08
6,1519531200,54.11
4,1519534800,51.44
8,1519538400,51.89
6,1519542000,49.71
0,1519545600,48.52
11,1519549200,53.6
2,1519552800,50.65
3,1519556400,53.9
14,1519560000,61.28
15,1519563600,60.32
13,1519567200,59.01
3,1519570800,53.1
15,1519574400,54.16
9,1519578000,48.52
2,1519581600,48.22
3,1519585200,57.0
19,1519588800,62.82
20,1519592400,62.05
17,1519596000,61.25
15,1519599600,58.99
26,1519603200,62.01
0,1519606800,51.0
1,1519610400,46.44
2,1519614000,45.94
3,1519617600,43.9
4,1519621200,44.29
1,1519624800,49.0
6,1519628400,51.28
10,1519632000,62.18
1,1519635600,61.96
12,1519639200,67.12
6,1519642800,65.0
4,1519646400,64.92
5,1519650000,62.69
9,1519653600,62.89
10,1519657200,61.0
8,1519660800,60.0
16,1519664400,56.21
20,1519668000,60.74
11,1519671600,64.13
4,1519675200,68.85
23,1519678800,70.0
24,1519682400,64.13
22,1519686000,64.83
23,1519689600,62.48
0,1519693200,62.05
1,1519696800,54.25
5,1519700400,50.79
6,1519704000,50.45
0,1519707600,48.56
8,1519711200,50.85
6,1519714800,55.65
7,1519718400,65.67
8,1519722000,66.15
2,1519725600,62.35
3,1519729200,69.93
7,1519732800,65.03
5,1519736400,66.01
13,1519740000,71.03
3,1519743600,70.43
0,1519747200,67.0
16,1519750800,67.68
17,1519754400,64.95
21,1519758000,63.2
12,1519761600,68.29
20,1519765200,72.14
6,1519768800,73.25
11,1519772400,66.83
23,1519776000,50.83
0,1519779600,62.05
1,1519783200,57.8
2,1519786800,49.0
6,1519790400,48.88
0,1519794000,46.99
1,1519797600,46.86
2,1519801200,49.79
10,1519804800,59.15
8,1519808400,62.01
9,1519812000,62.58
13,1519815600,63.09
7,1519819200,63.75
8,1519822800,64.15
16,1519826400,62.43
7,1519830000,65.05
8,1519833600,63.09
16,1519837200,59.13
6,1519840800,61.2
11,1519844400,57.2
22,1519848000,63.18
5,1519851600,69.21
10,1519855200,68.21
1,1519858800,59.59
26,1519862400,44.51
3,1519866000,46.44
1,1519869600,45.02
5,1519873200,44.01
6,1519876800,43.91
4,1519880400,43.77
5,1519884000,44.13
2,1519887600,47.06
0,1519891200,53.21
1,1519894800,59.75
9,1519898400,58.83
6,1519902000,62.5
0,1519905600,61.48
15,1519909200,54.01
6,1519912800,55.75
14,1519916400,48.53
11,1519920000,48.0
5,1519923600,46.86
13,1519927200,44.62
18,1519930800,44.21
15,1519934400,49.45
9,1519938000,53.5
24,1519941600,55.9
1,1519945200,52.19
2,1519948800,42.18
3,1519952400,41.54
1,1519956000,180.3
2,1519959600,43.1
3,1519963200,42.77
0,1519966800,43.5
8,1519970400,41.5
9,1519974000,48.0
0,1519977600,57.47
1,1519981200,69.99
5,1519984800,65.0
13,1519988400,65.0
4,1519992000,64.13
1,1519995600,64.13
16,1519999200,60.18
3,1520002800,47.3
4,1520006400,49.67
16,1520010000,44.0
20,1520013600,46.56
18,1520017200,45.07
22,1520020800,49.5
5,1520024400,66.02
10,1520028000,52.19
7,1520031600,48.56
12,1520035200,50.98
3,1520038800,42.0
1,1520042400,40.0
2,1520046000,39.87
3,1520049600,40.72
4,1520053200,39.21
1,1520056800,43.63
6,1520060400,41.53
0,1520064000,42.35
1,1520067600,45.0
12,1520071200,45.19
13,1520074800,47.32
11,1520078400,46.46
8,1520082000,46.24
2,1520085600,48.0
7,1520089200,43.5
15,1520092800,43.37
1,1520096400,51.11
6,1520100000,51.92
3,1520103600,63.29
22,1520107200,63.29
5,1520110800,63.14
21,1520114400,56.95
11,1520118000,52.1
19,1520121600,41.6
0,1520125200,52.5
4,1520128800,42.32
5,1520132400,40.32
3,1520136000,40.0
0,1520139600,38.6
5,1520143200,38.37
2,1520146800,39.3
3,1520150400,40.1
11,1520154000,39.79
2,1520157600,45.99
3,1520161200,51.63
0,1520164800,49.99
15,1520168400,48.1
13,1520172000,46.3
10,1520175600,41.9
4,1520179200,41.43
19,1520182800,38.65
10,1520186400,41.43
7,1520190000,45.0
22,1520193600,48.89
5,1520197200,50.1
21,1520200800,42.37
7,1520204400,43.9
8,1520208000,48.0
3,1520211600,39.1
1,1520215200,41.0
2,1520218800,40.0
3,1520222400,32.0
4,1520226000,33.0
5,1520229600,41.7
6,1520233200,45.22
10,1520236800,52.17
8,1520240400,52.01
5,1520244000,63.29
10,1520247600,54.58
11,1520251200,54.54
5,1520254800,52.22
9,1520258400,55.03
3,1520262000,51.22
15,1520265600,50.94
19,1520269200,51.31
20,1520272800,50.94
7,1520276400,47.01
12,1520280000,51.51
5,1520283600,55.24
10,1520287200,53.76
15,1520290800,51.9
2,1520294400,43.0
3,1520298000,40.41
1,1520301600,39.5
5,1520305200,36.9
6,1520308800,36.21
0,1520312400,41.61
8,1520316000,39.6
2,1520319600,40.78
7,1520323200,49.39
11,1520326800,47.89
12,1520330400,56.53
3,1520334000,55.72
4,1520337600,52.13
15,1520341200,52.18
2,1520344800,46.44
14,1520348400,48.75
18,1520352000,48.76
1,1520355600,47.9
17,1520359200,53.45
3,1520362800,40.89
22,1520366400,51.57
16,1520370000,58.7
0,1520373600,53.58
1,1520377200,49.39
8,1520380800,47.11
3,1520384400,40.64
1,1520388000,43.14
2,1520391600,42.42
6,1520395200,41.14
4,1520398800,40.59
8,1520402400,41.39
6,1520406000,47.0
10,1520409600,57.35
8,1520413200,66.99
2,1520416800,64.5
6,1520420400,61.69
7,1520424000,59.84
15,1520427600,51.45
13,1520431200,52.0
3,1520434800,58.02
11,1520438400,53.0
12,1520442000,53.6
20,1520445600,52.0
7,1520449200,52.29
12,1520452800,65.56
9,1520456400,51.96
10,1520460000,51.32
7,1520463600,50.83
12,1520467200,45.0
0,1520470800,43.09
4,1520474400,42.35
5,1520478000,42.77
6,1520481600,43.12
0,1520485200,40.39
1,1520488800,41.83
2,1520492400,53.29
0,1520496000,54.47
11,1520499600,55.03
12,1520503200,58.5
6,1520506800,56.94
14,1520510400,52.15
15,1520514000,50.6
13,1520517600,50.75
7,1520521200,51.73
4,1520524800,49.28
12,1520528400,45.59
13,1520532000,45.43
14,1520535600,50.01
4,1520539200,56.0
23,1520542800,57.49
17,1520546400,51.61
7,1520550000,50.85
26,1520553600,42.42
3,1520557200,44.0
1,1520560800,38.61
2,1520564400,36.21
3,1520568000,34.5
4,1520571600,27.43
5,1520575200,30.8
9,1520578800,39.43
3,1520582400,45.07
8,1520586000,46.69
9,1520589600,47.01
6,1520593200,46.24
11,1520596800,47.25
8,1520600400,48.25
6,1520604000,44.69
3,1520607600,40.41
0,1520611200,40.21
12,1520614800,43.71
6,1520618400,44.71
11,1520622000,46.3
4,1520625600,51.58
5,1520629200,47.46
17,1520632800,46.01
7,1520636400,40.58
16,1520640000,30.1
0,1520643600,37.09
1,1520647200,27.1
5,1520650800,27.8
3,1520654400,25.01
0,1520658000,27.3
8,1520661600,26.31
9,1520665200,25.91
0,1520668800,34.0
8,1520672400,40.0
5,1520676000,41.0
10,1520679600,41.4
11,1520683200,40.05
1,1520686800,27.0
16,1520690400,40.64
3,1520694000,27.01
18,1520697600,37.5
5,1520701200,28.93
6,1520704800,29.79
3,1520708400,25.52
8,1520712000,40.0
9,1520715600,39.7
6,1520719200,36.1
25,1520722800,38.8
19,1520726400,8.41
0,1520730000,10.5
4,1520733600,8.85
2,1520737200,5.48
6,1520740800,5.09
7,1520744400,4.8
1,1520748000,3.08
9,1520751600,3.6
10,1520755200,2.2
8,1520758800,3.79
5,1520762400,6.0
10,1520766000,9.0
0,1520769600,9.0
5,1520773200,8.45
6,1520776800,8.45
7,1520780400,6.0
11,1520784000,5.3
12,1520787600,5.09
10,1520791200,5.27
18,1520794800,4.0
19,1520798400,11.6
23,1520802000,20.22
10,1520805600,20.61
15,1520809200,19.3
23,1520812800,47.6
3,1520816400,23.7
4,1520820000,12.5
2,1520823600,20.0
3,1520827200,10.5
7,1520830800,8.0
1,1520834400,11.25
6,1520838000,29.1
3,1520841600,41.85
8,1520845200,51.09
9,1520848800,51.09
13,1520852400,48.25
11,1520856000,46.41
1,1520859600,42.44
6,1520863200,39.5
17,1520866800,38.38
18,1520870400,35.24
16,1520874000,36.61
17,1520877600,39.43
18,1520881200,47.24
12,1520884800,60.0
13,1520888400,65.1
21,1520892000,64.14
18,1520895600,51.13
8,1520899200,37.03
3,1520902800,46.98
1,1520906400,46.98
2,1520910000,45.82
3,1520913600,46.29
7,1520917200,39.87
5,1520920800,44.09
6,1520924400,43.66
7,1520928000,50.19
4,1520931600,56.14
5,1520935200,57.7
6,1520938800,57.12
7,1520942400,50.0
12,1520946000,52.06
6,1520949600,50.53
14,1520953200,49.47
11,1520956800,45.22
19,1520960400,46.48
2,1520964000,44.28
18,1520967600,52.1
4,1520971200,44.5
20,1520974800,46.3
24,1520978400,46.0
25,1520982000,45.25
19,1520985600,25.3
3,1520989200,42.2
4,1520992800,40.06
5,1520996400,35.02
6,1521000000,32.45
7,1521003600,31.49
8,1521007200,31.25
9,1521010800,37.91
7,1521014400,56.0
8,1521018000,38.33
5,1521021600,30.1
6,1521025200,56.58
0,1521028800,37.54
15,1521032400,44.77
6,1521036000,41.67
10,1521039600,42.14
11,1521043200,36.31
12,1521046800,35.35
10,1521050400,31.1
21,1521054000,26.53
19,1521057600,44.44
9,1521061200,51.0
21,1521064800,46.11
18,1521068400,38.2
12,1521072000,37.02
3,1521075600,25.36
4,1521079200,12.4
5,1521082800,5.48
6,1521086400,5.48
7,1521090000,5.48
1,1521093600,8.25
9,1521097200,34.3
10,1521100800,36.31
11,1521104400,41.55
2,1521108000,0.0
13,1521111600,39.51
0,1521115200,35.99
5,1521118800,41.96
13,1521122400,41.68
14,1521126000,36.93
0,1521129600,52.87
5,1521133200,37.02
10,1521136800,37.2
7,1521140400,43.1
12,1521144000,54.67
5,1521147600,61.0
24,1521151200,47.0
7,1521154800,44.0
23,1521158400,45.09
0,1521162000,50.94
4,1521165600,37.42
5,1521169200,36.53
6,1521172800,33.55
7,1521176400,33.03
5,1521180000,36.53
2,1521183600,45.99
7,1521187200,50.44
4,1521190800,55.29
2,1521194400,62.3
13,1521198000,51.9
0,1521201600,69.9
1,1521205200,60.65
13,1521208800,51.94
17,1521212400,45.59
8,1521216000,48.75
5,1521219600,48.99
17,1521223200,42.89
21,1521226800,44.44
4,1521230400,47.5
23,1521234000,49.88
21,1521237600,50.17
18,1521241200,51.43
26,1521244800,54.84
3,1521248400,38.2
1,1521252000,41.0
5,1521255600,40.0
3,1521259200,39.73
7,1521262800,36.37
8,1521266400,38.96
9,1521270000,37.87
0,1521273600,38.37
8,1521277200,37.17
9,1521280800,46.89
3,1521284400,56.0
11,1521288000,50.44
1,1521291600,45.02
6,1521295200,49.85
3,1521298800,47.5
11,1521302400,38.78
19,1521306000,37.8
20,1521309600,38.88
14,1521313200,41.13
4,1521316800,48.53
9,1521320400,61.92
21,1521324000,54.82
15,1521327600,56.89
2,1521331200,47.78
0,1521334800,38.67
4,1521338400,39.57
2,1521342000,37.87
6,1521345600,38.75
4,1521349200,34.6
1,1521352800,45.23
6,1521356400,36.37
10,1521360000,35.3
1,1521363600,48.5
12,1521367200,39.9
10,1521370800,42.09
11,1521374400,45.11
15,1521378000,42.48
13,1521381600,42.75
3,1521385200,42.7
15,1521388800,41.44
5,1521392400,33.5
17,1521396000,33.13
11,1521399600,38.0
12,1521403200,44.62
5,1521406800,52.8
0,1521410400,60.42
7,1521414000,50.18
19,1521417600,37.89
0,1521421200,38.88
4,1521424800,39.09
5,1521428400,37.89
6,1521432000,36.89
4,1521435600,38.59
5,1521439200,38.59
6,1521442800,39.1
10,1521446400,37.89
1,1521450000,43.54
9,1521453600,45.99
13,1521457200,42.49
4,1521460800,45.82
12,1521464400,42.42
9,1521468000,39.99
10,1521471600,37.89
0,1521475200,38.78
12,1521478800,37.89
2,1521482400,40.11
11,1521486000,39.02
12,1521489600,43.59
9,1521493200,56.02
6,1521496800,51.1
15,1521500400,39.44
8,1521504000,39.2
0,1521507600,38.0
1,1521511200,38.0
5,1521514800,33.49
6,1521518400,30.4
7,1521522000,30.38
1,1521525600,30.17
2,1521529200,42.02
3,1521532800,36.4
4,1521536400,43.27
12,1521540000,43.51
13,1521543600,39.99
7,1521547200,39.68
15,1521550800,36.11
9,1521554400,36.1
17,1521558000,35.92
11,1521561600,36.1
9,1521565200,37.2
10,1521568800,39.3
18,1521572400,35.24
8,1521576000,47.01
23,1521579600,54.25
14,1521583200,50.5
25,1521586800,46.1
19,1521590400,49.41
3,1521594000,37.12
4,1521597600,37.12
5,1521601200,37.22
6,1521604800,37.0
4,1521608400,36.9
8,1521612000,37.12
2,1521615600,36.91
7,1521619200,45.89
8,1521622800,50.28
2,1521626400,44.88
3,1521630000,49.5
7,1521633600,48.69
8,1521637200,48.67
13,1521640800,46.15
3,1521644400,48.94
8,1521648000,45.69
1,1521651600,45.0
13,1521655200,44.4
18,1521658800,45.52
12,1521662400,51.99
20,1521666000,62.31
0,1521669600,49.03
7,1521673200,53.47
19,1521676800,45.17
3,1521680400,49.47
1,1521684000,46.78
5,1521687600,40.22
3,1521691200,42.02
0,1521694800,44.94
1,1521698400,46.48
9,1521702000,50.92
10,1521705600,58.48
8,1521709200,51.01
12,1521712800,55.59
3,1521716400,51.49
0,1521720000,52.25
8,1521723600,56.01
16,1521727200,56.82
3,1521730800,53.44
4,1521734400,52.28
1,1521738000,50.0
20,1521741600,50.27
14,1521745200,52.52
15,1521748800,55.01
20,1521752400,59.67
17,1521756000,57.26
18,1521759600,54.52
2,1521763200,34.39
0,1521766800,33.92
4,1521770400,35.6
5,1521774000,35.95
3,1521777600,33.92
4,1521781200,34.32
1,1521784800,37.0
6,1521788400,39.97
10,1521792000,51.41
1,1521795600,54.72
5,1521799200,54.03
13,1521802800,55.42
14,1521806400,53.9
12,1521810000,52.97
13,1521813600,50.35
10,1521817200,43.23
0,1521820800,38.67
12,1521824400,41.81
2,1521828000,35.06
21,1521831600,41.84
19,1521835200,44.51
13,1521838800,54.07
10,1521842400,51.67
15,1521846000,45.06
2,1521849600,46.95
3,1521853200,29.0
1,1521856800,21.58
5,1521860400,21.19
3,1521864000,18.0
0,1521867600,28.98
8,1521871200,10.5
2,1521874800,26.0
7,1521878400,17.0
4,1521882000,14.08
2,1521885600,34.98
13,1521889200,22.0
11,1521892800,20.32
1,1521896400,39.98
9,1521900000,21.42
14,1521903600,20.02
15,1521907200,17.9
1,1521910800,40.01
10,1521914400,28.96
3,1521918000,34.57
19,1521921600,33.29
16,1521925200,49.0
0,1521928800,52.89
25,1521932400,45.45
3,1521939600,43.54
4,1521943200,38.31
5,1521946800,45.69
0,1521950400,50.33
1,1521954000,50.0
2,1521957600,40.01
6,1521961200,35.59
7,1521964800,37.73
8,1521968400,40.95
3,1521972000,45.0
13,1521975600,44.65
5,1521979200,46.7
2,1521982800,41.65
16,1521986400,36.5
4,1521990000,36.0
18,1521993600,34.5
10,1521997200,37.0
14,1522000800,38.01
18,1522004400,40.16
19,1522008000,50.46
23,1522011600,52.93
11,1522015200,49.38
25,1522018800,49.87
16,1522022400,46.0
0,1522026000,38.12
4,1522029600,39.06
5,1522033200,40.4
3,1522036800,37.0
4,1522040400,37.0
1,1522044000,39.6
9,1522047600,46.28
10,1522051200,49.61
4,1522054800,53.76
2,1522058400,51.09
6,1522062000,53.27
7,1522065600,54.61
12,1522069200,52.99
13,1522072800,51.01
7,1522076400,47.4
18,1522080000,43.34
1,1522083600,40.5
17,1522087200,46.64
18,1522090800,49.0
8,1522094400,47.69
13,1522098000,59.77
10,1522101600,57.42
15,1522105200,53.91
12,1522108800,47.0
0,1522112400,40.0
4,1522116000,38.26
2,1522119600,37.8
6,1522123200,38.01
7,1522126800,37.63
5,1522130400,38.1
2,1522134000,48.0
10,1522137600,43.0
1,1522141200,49.5
5,1522144800,57.12
6,1522148400,52.99
4,1522152000,51.73
5,1522155600,50.0
2,1522159200,49.66
3,1522162800,48.0
8,1522166400,45.8
19,1522170000,42.42
6,1522173600,48.0
21,1522177200,43.0
12,1522180800,49.5
13,1522184400,51.33
17,1522188000,52.0
18,1522191600,48.93
26,1522195200,41.41
3,1522198800,42.42
1,1522202400,36.96
5,1522206000,41.41
3,1522209600,34.73
7,1522213200,39.43
5,1522216800,40.04
6,1522220400,40.0
10,1522224000,46.49
1,1522227600,41.87
2,1522231200,53.99
6,1522234800,51.02
0,1522238400,46.0
12,1522242000,52.0
6,1522245600,46.99
7,1522249200,44.08
8,1522252800,42.21
12,1522256400,41.35
13,1522260000,39.22
14,1522263600,39.16
8,1522267200,45.99
23,1522270800,44.2
21,1522274400,47.7
22,1522278000,44.65
23,1522281600,20.0
0,1522285200,31.68
4,1522288800,27.0
5,1522292400,22.2
3,1522296000,21.72
4,1522299600,21.49
5,1522303200,25.1
6,1522306800,27.24
10,1522310400,33.32
4,1522314000,35.85
2,1522317600,39.49
6,1522321200,42.11
11,1522324800,45.09
1,1522328400,33.73
2,1522332000,30.98
17,1522335600,31.2
4,1522339200,22.4
12,1522342800,16.33
17,1522346400,15.51
3,1522350000,7.65
15,1522353600,12.3
20,1522357200,19.25
21,1522360800,26.97
15,1522364400,28.24
19,1522368000,5.0
3,1522371600,5.5
4,1522375200,3.5
5,1522378800,1.51
6,1522382400,0.17
4,1522386000,1.1
8,1522389600,0.09
9,1522393200,0.5
10,1522396800,0.35
8,1522400400,1.41
5,1522404000,5.1
13,1522407600,3.74
7,1522411200,5.48
1,1522414800,5.3
9,1522418400,4.98
7,1522422000,3.69
8,1522425600,1.32
12,1522429200,0.28
20,1522432800,1.51
3,1522436400,1.01
8,1522440000,5.09
5,1522443600,5.48
24,1522447200,9.97
25,1522450800,6.0
19,1522454400,42.78
0,1522458000,8.85
4,1522461600,5.0
2,1522465200,2.3
3,1522468800,2.3
7,1522472400,2.3
8,1522476000,2.3
9,1522479600,1.8
10,1522483200,3.81
4,1522486800,5.48
9,1522490400,9.74
6,1522494000,25.65
14,1522497600,12.4
1,1522501200,12.4
16,1522504800,12.4
10,1522508400,15.2
8,1522512000,11.48
9,1522515600,11.99
10,1522519200,11.99
14,1522522800,19.9
8,1522526400,35.0
13,1522530000,46.67
10,1522533600,50.86
1,1522537200,49.0
23,1522540800,36.5
3,1522544400,39.43
4,1522548000,30.03
2,1522551600,31.02
3,1522555200,30.0
4,1522558800,26.0
1,1522562400,25.0
9,1522566000,18.47
0,1522569600,29.0
4,1522573200,25.1
5,1522576800,27.12
10,1522580400,30.92
4,1522584000,30.0
8,1522587600,29.98
2,1522591200,27.98
7,1522594800,30.02
15,1522598400,25.0
9,1522602000,19.0
20,1522605600,22.45
11,1522609200,30.02
12,1522612800,25.31
5,1522616400,33.02
24,1522620000,40.87
22,1522623600,43.83
26,1522627200,34.86
3,1522630800,30.59
1,1522634400,28.3
5,1522638000,26.15
6,1522641600,23.89
4,1522645200,23.88
8,1522648800,23.01
6,1522652400,27.1
3,1522656000,28.39
8,1522659600,32.72
12,1522663200,36.8
10,1522666800,34.42
14,1522670400,36.31
8,1522674000,31.04
2,1522677600,31.18
10,1522681200,30.1
15,1522684800,21.82
1,1522688400,16.0
10,1522692000,30.1
11,1522695600,37.31
19,1522699200,31.69
13,1522702800,39.56
6,1522706400,35.69
11,1522710000,37.29
19,1522713600,31.91
3,1522717200,29.3
1,1522720800,17.64
5,1522724400,20.28
3,1522728000,8.4
0,1522731600,6.1
5,1522735200,19.56
9,1522738800,29.54
7,1522742400,38.61
11,1522746000,44.04
9,1522749600,43.94
3,1522753200,46.33
14,1522756800,41.56
8,1522760400,37.55
13,1522764000,35.53
10,1522767600,31.48
11,1522771200,28.27
12,1522774800,26.9
13,1522778400,26.9
21,1522782000,26.9
19,1522785600,27.61
5,1522789200,31.83
17,1522792800,43.07
11,1522796400,38.02
26,1522800000,42.91
0,1522803600,26.99
4,1522807200,27.5
5,1522810800,23.1
6,1522814400,15.3
0,1522818000,15.79
5,1522821600,20.75
9,1522825200,26.04
10,1522828800,32.29
1,1522832400,36.79
2,1522836000,36.4
3,1522839600,30.6
0,1522843200,31.68
5,1522846800,25.5
6,1522850400,26.99
14,1522854000,27.02
8,1522857600,26.32
12,1522861200,27.3
17,1522864800,28.0
7,1522868400,31.35
15,1522872000,38.16
13,1522875600,45.77
24,1522879200,46.89
18,1522882800,44.09
19,1522886400,45.0
0,1522890000,36.89
4,1522893600,42.8
5,1522897200,33.32
6,1522900800,33.28
7,1522904400,33.36
1,1522908000,38.1
2,1522911600,38.6
3,1522915200,44.55
4,1522918800,51.8
5,1522922400,53.12
13,1522926000,49.0
0,1522929600,49.1
5,1522933200,47.57
13,1522936800,47.5
3,1522940400,47.66
8,1522944000,45.41
16,1522947600,44.4
13,1522951200,43.01
11,1522954800,44.49
8,1522958400,47.18
9,1522962000,49.1
24,1522965600,45.41
22,1522969200,46.4
12,1522972800,42.41
3,1522976400,40.0
4,1522980000,32.0
2,1522983600,30.0
3,1522987200,30.85
4,1522990800,29.0
1,1522994400,27.5
2,1522998000,38.68
0,1523001600,44.7
1,1523005200,49.86
12,1523008800,48.58
3,1523012400,44.61
7,1523016000,43.26
12,1523019600,39.41
16,1523023200,35.6
7,1523026800,30.05
15,1523030400,28.53
9,1523034000,31.65
20,1523037600,31.69
11,1523041200,40.19
15,1523044800,42.37
5,1523048400,42.0
17,1523052000,45.21
22,1523055600,40.94
2,1523059200,49.41
3,1523062800,42.71
4,1523066400,35.81
2,1523070000,30.8
6,1523073600,41.07
0,1523077200,32.75
8,1523080800,36.9
9,1523084400,35.6
0,1523088000,32.01
1,1523091600,32.01
5,1523095200,40.9
10,1523098800,42.43
7,1523102400,50.5
8,1523106000,48.68
6,1523109600,48.18
3,1523113200,51.0
0,1523116800,53.33
9,1523120400,40.09
10,1523124000,40.09
14,1523127600,41.46
4,1523131200,52.33
13,1523134800,50.0
24,1523138400,55.17
15,1523142000,52.5
16,1523145600,40.15
3,1523149200,42.5
4,1523152800,41.55
2,1523156400,39.7
6,1523160000,35.11
7,1523163600,28.27
1,1523167200,26.58
6,1523170800,27.37
3,1523174400,27.99
1,1523178000,25.5
12,1523181600,35.78
3,1523185200,33.91
0,1523188800,31.8
15,1523192400,34.01
6,1523196000,27.99
3,1523199600,25.99
0,1523203200,30.03
19,1523206800,22.78
20,1523210400,23.72
21,1523214000,27.37
22,1523217600,36.19
16,1523221200,44.01
6,1523224800,41.14
18,1523228400,50.24
2,1523232000,46.15
0,1523235600,36.03
1,1523239200,32.1
2,1523242800,31.11
6,1523246400,36.0
7,1523250000,36.85
